# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
58.585451;-26.518844;26.515431;0.531609;-0.115368;6.317615;-0.825968
58.785401;-26.344835;26.614754;0.504309;-0.157681;6.291419;-1.130219
58.985352;-26.169476;26.707656;0.468570;-0.203100;6.255396;-1.416828
59.185302;-25.992440;26.792535;0.423977;-0.251723;6.209942;-1.682632
59.385253;-25.813400;26.867788;0.370150;-0.302944;6.155526;-1.924138
59.585203;-25.630540;26.932293;0.306822;-0.336863;6.092703;-2.137528
59.785153;-25.441333;26.985510;0.242057;-0.321222;6.022145;-2.222819
59.985104;-25.249613;27.026611;0.180954;-0.301344;5.947884;-2.242542
60.185054;-25.055538;27.056358;0.123981;-0.278555;5.872013;-2.094180
60.385004;-24.859264;27.075517;0.071438;-0.254100;5.800265;-1.917681
60.584955;-24.660950;27.084853;0.023474;-0.229031;5.733776;-1.743038
60.784905;-24.460752;27.085130;-0.019878;-0.204153;5.672667;-1.560510
60.984855;-24.258829;27.077112;-0.058678;-0.180026;5.617392;-1.324966
61.184806;-24.055337;27.061565;-0.093046;-0.156993;5.570031;-1.081343
61.384756;-23.850434;27.039253;-0.123136;-0.135223;5.531077;-0.870728
61.584706;-23.648488;27.011521;-0.149866;-0.135609;5.499510;-0.690877
61.784657;-23.448817;26.978456;-0.178893;-0.151509;5.474333;-0.542015
61.984607;-23.249642;26.939146;-0.211430;-0.169362;5.454500;-0.426483
62.184557;-23.051968;26.893012;-0.247812;-0.189499;5.438844;-0.348810
62.384508;-22.856799;26.839474;-0.288417;-0.212218;5.426005;-0.315965
62.584458;-22.665141;26.777951;-0.333656;-0.237747;5.414349;-0.290682
62.784408;-22.477997;26.707866;-0.383961;-0.266180;5.403604;-0.244912
62.984359;-22.296374;26.628636;-0.439756;-0.297374;5.394534;-0.198364
63.184309;-22.121275;26.539683;-0.501420;-0.330827;5.387176;-0.157031
63.384259;-21.953705;26.440426;-0.569230;-0.365523;5.381345;-0.125093
63.584210;-21.790859;26.327483;-0.643974;-0.379859;5.376695;-0.105336
63.784160;-21.635114;26.201004;-0.720144;-0.379259;5.372776;-0.099593
63.984110;-21.489965;26.063588;-0.795920;-0.378834;5.369068;-0.109115
64.184061;-21.355958;25.915970;-0.871453;-0.378766;5.365003;-0.134879
64.384011;-21.233635;25.758885;-0.946912;-0.379160;5.359974;-0.177818
64.583961;-21.123541;25.593067;-1.022477;-0.380032;5.353337;-0.058971
64.783912;-21.026220;25.419252;-1.098322;-0.381315;5.351133;0.190698
64.983862;-20.942217;25.238174;-1.174607;-0.382858;5.358254;0.453428
65.183813;-20.872076;25.050569;-1.251467;-0.384424;5.375148;0.721813
65.383763;-20.816341;24.857170;-1.328996;-0.385703;5.401932;0.980640
65.583713;-20.776680;24.666476;-1.401568;-0.358404;5.438109;1.228531
65.783664;-20.750301;24.472265;-1.469137;-0.331299;5.483094;1.463121
65.983614;-20.736526;24.275123;-1.532111;-0.306360;5.536192;1.680948
66.183564;-20.734747;24.075920;4.692302;-0.284111;5.596573;1.877408
66.383515;-20.744357;23.875526;4.637285;-0.264799;5.663251;2.046874
66.583465;-20.764749;23.674811;4.585552;-0.248501;5.735064;2.205839
66.783415;-20.795313;23.474642;4.536626;-0.235197;5.811461;2.240544
66.983366;-20.835444;23.275891;4.490033;-0.224834;5.888045;2.273229
67.183316;-20.884533;23.079425;4.445303;-0.217373;5.964741;2.307022
67.383266;-20.941972;22.886115;4.401971;-0.212817;6.041582;2.341782
67.583217;-21.007514;22.695511;4.361186;-0.190530;6.118594;2.377188
67.783167;-21.079953;22.508459;4.325476;-0.165204;6.195792;2.412292
67.983117;-21.158290;22.324485;4.295092;-0.138500;6.273158;2.446658
68.183068;-21.241545;22.143054;4.270180;-0.110984;6.350664;2.480045
68.383018;-21.328736;21.963633;4.250821;-0.083061;6.428274;2.512552
68.582968;-21.418885;21.785687;4.237051;-0.054988;6.505957;2.545146
68.782919;-21.511010;21.608684;4.228881;-0.026907;6.583713;2.547663
68.982869;-21.604131;21.432089;4.226308;0.001117;6.660637;2.523454
69.182819;-21.697268;21.255369;4.229324;0.029058;6.735965;2.445062
69.382770;-21.789441;21.077989;4.237916;0.056883;6.808157;2.260319
69.582720;-21.879968;20.899503;4.247483;0.038739;6.874220;2.045839
69.782670;-21.969164;20.720208;4.253432;0.020696;6.933472;1.804604
69.982621;-22.057644;20.540489;4.255776;0.002710;6.985320;1.539418
70.182571;-22.146021;20.360730;4.254518;-0.015278;7.029247;1.253187
70.382522;-22.234911;20.181318;4.249654;-0.033324;7.064805;0.944119
70.582472;-22.324928;20.002637;4.241173;-0.051479;7.091475;0.555639
70.782422;-22.416687;19.825072;4.229058;-0.069773;7.107125;0.112765
70.982373;-22.510803;19.649008;4.213291;-0.088208;7.110296;-0.313783
71.182323;-22.607890;19.474829;4.193855;-0.106742;7.101467;-0.723733
71.382273;-22.708558;19.302932;4.170749;-0.124164;7.081060;-1.103947
71.582224;-22.813176;19.133780;4.146314;-0.121509;7.049819;-1.430703
71.782174;-22.921851;18.967204;4.122427;-0.118663;7.009123;-1.699059
71.982124;-23.034488;18.803153;4.099110;-0.115653;6.960485;-1.904043
72.182075;-23.150988;18.641575;4.076383;-0.112507;6.905572;-2.055525
72.382025;-23.271256;18.482421;4.054262;-0.109250;6.845795;-2.199167
72.581975;-23.395196;18.325639;4.032760;-0.105908;6.781258;-2.316589
