# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
69.794312;-14.820465;-13.980794;3.834251;-0.025966;8.000000;0.000000
69.994295;-14.974647;-14.108077;3.829226;-0.024303;8.000000;0.000000
70.194279;-15.129482;-14.234638;3.824531;-0.022649;8.000000;0.000000
70.394263;-15.284914;-14.360517;3.820166;-0.021002;8.000000;0.000000
70.594247;-15.440891;-14.485756;3.816129;-0.019361;8.000000;0.000000
70.794230;-15.597358;-14.610395;3.812420;-0.017727;8.000000;0.000000
70.994214;-15.754260;-14.734475;3.809037;-0.016097;8.000000;0.000000
71.194198;-15.911545;-14.858035;3.805980;-0.014472;8.000000;0.000000
71.394181;-16.069158;-14.981117;3.803248;-0.012851;8.000000;0.000000
71.594165;-16.227044;-15.103761;3.800841;-0.011231;8.000000;0.000000
71.794149;-16.385324;-15.226131;3.798612;-0.011381;8.000000;0.000000
71.994132;-16.543870;-15.348132;3.796279;-0.011941;8.000000;0.000000
72.194116;-16.702668;-15.469723;3.793835;-0.012499;8.000000;0.000000
72.394100;-16.861739;-15.590894;3.791280;-0.013054;8.000000;0.000000
72.594084;-17.021105;-15.711634;3.788614;-0.013607;8.000000;0.000000
72.794067;-17.180790;-15.831933;3.785839;-0.014156;8.000000;0.000000
72.994051;-17.340815;-15.951780;3.782955;-0.014701;8.000000;0.000000
73.194035;-17.501203;-16.071165;3.779961;-0.015242;8.000000;0.000000
73.394018;-17.661977;-16.190077;3.776859;-0.015779;8.000000;0.000000
73.594002;-17.823160;-16.308506;3.773650;-0.016311;8.000000;0.000000
73.793986;-17.984657;-16.426363;3.770415;-0.015931;8.000000;0.000000
73.993969;-18.146551;-16.543721;3.767281;-0.015414;8.000000;0.000000
74.193953;-18.308835;-16.660600;3.764249;-0.014901;8.000000;0.000000
74.393937;-18.471487;-16.777010;3.761320;-0.014392;8.000000;0.000000
74.593921;-18.634484;-16.892958;3.758492;-0.013886;8.000000;0.000000
74.793904;-18.797804;-17.008455;3.755764;-0.013384;8.000000;0.000000
74.993888;-18.961424;-17.123507;3.753137;-0.012885;8.000000;0.000000
