# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
73.976383;21.358924;20.085164;-1.003921;-0.018568;7.500000;0.000000
74.176319;21.466007;19.916318;-1.007114;-0.013364;7.500000;0.000000
74.376256;21.572631;19.747200;-1.009265;-0.008156;7.500000;0.000000
74.576192;21.678974;19.577915;-1.010375;-0.002946;7.500000;0.000000
74.776128;21.785215;19.408570;-1.010443;0.002265;7.500000;0.000000
74.976064;21.891535;19.239272;-1.009469;0.007475;7.500000;0.000000
75.176000;21.998111;19.070126;-1.007454;0.012684;7.500000;0.000000
75.375936;22.105122;18.901241;-1.004398;0.017889;7.500000;0.000000
75.575873;22.212749;18.732720;-1.000301;0.023088;7.500000;0.000000
75.775809;22.321126;18.564733;-0.995294;0.024957;7.500000;0.000000
75.975745;22.430285;18.397349;-0.990653;0.021488;7.500000;0.000000
76.175681;22.540182;18.230403;-0.986705;0.018024;7.500000;0.000000
76.375617;22.650699;18.063826;-0.983448;0.014564;7.500000;0.000000
76.575554;22.761718;17.897546;-0.980881;0.011109;7.500000;0.000000
76.775490;22.873119;17.731492;-0.979005;0.007657;7.500000;0.000000
76.975426;22.984784;17.565595;-0.977819;0.004207;7.500000;0.000000
77.175362;23.096595;17.399782;-0.977322;0.000759;7.500000;0.000000
77.375298;23.208433;17.233984;-0.977515;-0.002688;7.500000;0.000000
77.575234;23.320180;17.068129;-0.978398;-0.006136;7.500000;0.000000
77.775171;23.431720;16.902143;-0.979911;-0.008174;7.500000;0.000000
77.975107;23.542990;16.735983;-0.981550;-0.008214;7.500000;0.000000
78.175043;23.653978;16.569652;-0.983196;-0.008253;7.500000;0.000000
78.374979;23.764686;16.403148;-0.984850;-0.008293;7.500000;0.000000
78.574915;23.875111;16.236470;-0.986512;-0.008332;7.500000;0.000000
78.774851;23.985254;16.069615;-0.988182;-0.008370;7.500000;0.000000
78.974788;24.095113;15.902582;-0.989859;-0.008409;7.500000;0.000000
79.174724;24.204688;15.735369;-0.991544;-0.008447;7.500000;0.000000
79.374660;24.313979;15.567974;-0.993237;-0.008485;7.500000;0.000000
79.574596;24.422985;15.400396;-0.994937;-0.008523;7.500000;0.000000
79.774532;24.531717;15.232615;-0.996626;-0.008142;7.500000;0.000000
79.974468;24.640191;15.064635;-0.998164;-0.007241;7.500000;0.000000
80.174405;24.748421;14.896500;-0.999522;-0.006340;7.500000;0.000000
80.374341;24.856436;14.728230;-1.000699;-0.005440;7.500000;0.000000
80.574277;24.964266;14.559846;-1.001697;-0.004539;7.500000;0.000000
80.774213;25.071939;14.391370;-1.002515;-0.003638;7.500000;0.000000
80.974149;25.179485;14.222823;-1.003152;-0.002738;7.500000;0.000000
81.174085;25.286933;14.054225;-1.003609;-0.001837;7.500000;0.000000
81.374022;25.394313;13.885599;-1.003887;-0.000936;7.500000;0.000000
81.573958;25.501653;13.716965;-1.003984;-0.000035;7.500000;0.000000
81.773894;25.609013;13.548296;-1.003937;0.000110;7.500000;0.000000
81.973830;25.716398;13.379592;-1.003983;-0.000570;7.500000;0.000000
82.173766;25.823756;13.210889;-1.004165;-0.001250;7.500000;0.000000
82.373702;25.931064;13.042171;-1.004483;-0.001931;7.500000;0.000000
82.573639;26.038300;12.873421;-1.004937;-0.002612;7.500000;0.000000
82.773575;26.145443;12.704625;-1.005527;-0.003292;7.500000;0.000000
82.973511;26.252470;12.535765;-1.006253;-0.003973;7.500000;0.000000
83.173447;26.359358;12.366827;-1.007115;-0.004654;7.500000;0.000000
83.373383;26.466087;12.197795;-1.008114;-0.005334;7.500000;0.000000
83.573319;26.572633;12.028651;-1.009248;-0.006015;7.500000;0.000000
83.773256;26.678975;11.859385;-1.010449;-0.005361;7.500000;0.000000
83.973192;26.785136;11.690009;-1.011332;-0.003465;7.500000;0.000000
84.173128;26.891181;11.520555;-1.011835;-0.001569;7.500000;0.000000
84.373064;26.997177;11.351064;-1.011959;0.000326;7.500000;0.000000
84.573000;27.103188;11.181572;-1.011704;0.002221;7.500000;0.000000
84.772937;27.209280;11.012118;-1.011071;0.004115;7.500000;0.000000
84.972873;27.315519;10.842740;-1.010059;0.006009;7.500000;0.000000
85.172809;27.421970;10.673475;-1.008668;0.007901;7.500000;0.000000
85.372745;27.528698;10.504363;-1.006899;0.009792;7.500000;0.000000
85.572681;27.635770;10.335440;-1.004751;0.011682;7.500000;0.000000
85.772617;27.743210;10.166801;-1.002367;0.011058;7.500000;0.000000
85.972554;27.851004;9.998422;-1.000418;0.008441;7.500000;0.000000
86.172490;27.959093;9.830208;-0.998991;0.005827;7.500000;0.000000
86.372426;28.067385;9.662111;-0.998087;0.003215;7.500000;0.000000
86.572362;28.175788;9.494077;-0.997706;0.000603;7.500000;0.000000
86.772298;28.284211;9.326058;-0.997846;-0.002009;7.500000;0.000000
86.972234;28.392561;9.158003;-0.998509;-0.004621;7.500000;0.000000
87.172171;28.500748;8.989861;-0.999694;-0.007235;7.500000;0.000000
87.372107;28.608679;8.821581;-1.001402;-0.009852;7.500000;0.000000
87.572043;28.716263;8.653113;-1.003633;-0.012472;7.500000;0.000000
87.771979;28.823461;8.484337;-1.006226;-0.012329;7.500000;0.000000
87.971915;28.930258;8.315275;-1.008485;-0.010263;7.500000;0.000000
88.171851;29.036695;8.146015;-1.010330;-0.008196;7.500000;0.000000
88.371788;29.142845;7.976596;-1.011762;-0.006126;7.500000;0.000000
88.571724;29.248782;7.807057;-1.012779;-0.004055;7.500000;0.000000
88.771660;29.354579;7.637436;-1.013383;-0.001983;7.500000;0.000000
88.971596;29.460309;7.467771;-1.013572;0.000089;7.500000;0.000000
89.171532;29.566045;7.298103;-1.013347;0.002161;7.500000;0.000000
89.371468;29.671862;7.128470;-1.012708;0.004232;7.500000;0.000000
89.571405;29.777833;6.958910;-1.011655;0.006301;7.500000;0.000000
89.771341;29.883992;6.789515;-1.010304;0.006534;7.500000;0.000000
89.971277;29.990364;6.620268;-1.009082;0.005694;7.500000;0.000000
90.171213;30.096940;6.451126;-1.008028;0.004855;7.500000;0.000000
90.371149;30.203689;6.282073;-1.007141;0.004016;7.500000;0.000000
90.571085;30.310580;6.113095;-1.006422;0.003179;7.500000;0.000000
90.771022;30.417583;5.944179;-1.005870;0.002341;7.500000;0.000000
90.970958;30.524666;5.775311;-1.005485;0.001504;7.500000;0.000000
91.170894;30.631800;5.606476;-1.005268;0.000667;7.500000;0.000000
91.370830;30.738952;5.437660;-1.005219;-0.000170;7.500000;0.000000
91.570766;30.846094;5.268849;-1.005336;-0.001008;7.500000;0.000000
91.770703;30.953202;5.100027;-1.005495;0.000056;7.500000;0.000000
91.970639;31.060307;4.931214;-1.005282;0.002075;7.500000;0.000000
92.170575;31.167477;4.762454;-1.004666;0.004093;7.500000;0.000000
92.370511;31.274782;4.593786;-1.003645;0.006112;7.500000;0.000000
92.570447;31.382294;4.425248;-1.002222;0.008130;7.500000;0.000000
92.770383;31.490083;4.256881;-1.000395;0.010147;7.500000;0.000000
92.970320;31.598218;4.088723;-0.998165;0.012162;7.500000;0.000000
93.170256;31.706772;3.920815;-0.995532;0.014175;7.500000;0.000000
93.370192;31.815814;3.753195;-0.992496;0.016185;7.500000;0.000000
93.570128;31.925415;3.585903;-0.989058;0.018191;7.500000;0.000000
93.770064;32.035584;3.419044;-0.985551;0.015488;7.500000;0.000000
93.970000;32.146266;3.252528;-0.982924;0.010789;7.500000;0.000000
94.169937;32.257322;3.086230;-0.981236;0.006096;7.500000;0.000000
94.369873;32.368589;2.920055;-0.980486;0.001405;7.500000;0.000000
94.569809;32.479904;2.753909;-0.980674;-0.003285;7.500000;0.000000
94.769745;32.591104;2.587698;-0.981800;-0.007977;7.500000;0.000000
94.969681;32.702027;2.421328;-0.983864;-0.012673;7.500000;0.000000
95.169617;32.812511;2.254703;-0.986868;-0.017375;7.500000;0.000000
95.369554;32.922393;2.087731;-0.990811;-0.022086;7.500000;0.000000
95.569490;33.031510;1.920315;-0.995696;-0.026805;7.500000;0.000000
95.769426;33.139812;1.752233;-1.001025;-0.024645;7.500000;0.000000
95.969362;33.247295;1.583604;-1.005483;-0.019942;7.500000;0.000000
96.169298;33.354088;1.414575;-1.009000;-0.015231;7.500000;0.000000
96.369234;33.460356;1.245237;-1.011573;-0.010514;7.500000;0.000000
96.569171;33.566261;1.075687;-1.013203;-0.005795;7.500000;0.000000
96.769107;33.671968;0.906017;-1.013890;-0.001075;7.500000;0.000000
96.969043;33.777640;0.736322;-1.013633;0.003646;7.500000;0.000000
97.168979;33.883441;0.566696;-1.012432;0.008364;7.500000;0.000000
97.368915;33.989535;0.397231;-1.010289;0.013080;7.500000;0.000000
97.568851;34.096085;0.228024;-1.007202;0.017790;7.500000;0.000000
97.768788;34.203168;0.059262;-1.003617;0.016788;7.500000;0.000000
97.968724;34.310815;-0.109139;-1.000530;0.014104;7.500000;0.000000
98.168660;34.418953;-0.277262;-0.997978;0.011423;7.500000;0.000000
98.368596;34.527490;-0.445161;-0.995962;0.008746;7.500000;0.000000
98.568532;34.636333;-0.612888;-0.994481;0.006070;7.500000;0.000000
98.768468;34.745388;-0.780497;-0.993534;0.003397;7.500000;0.000000
98.968405;34.854562;-0.948040;-0.993122;0.000724;7.500000;0.000000
99.168341;34.963763;-1.115571;-0.993245;-0.001948;7.500000;0.000000
99.368277;35.072898;-1.283142;-0.993901;-0.004620;7.500000;0.000000
99.568213;35.181872;-1.450807;-0.995092;-0.007294;7.500000;0.000000
99.768149;35.290625;-1.618642;-0.996570;-0.006886;7.500000;0.000000
99.968086;35.399144;-1.786621;-0.997832;-0.005730;7.500000;0.000000
100.168022;35.507462;-1.954712;-0.998862;-0.004574;7.500000;0.000000
100.367958;35.615620;-2.122891;-0.999661;-0.003417;7.500000;0.000000
100.567894;35.723655;-2.291133;-1.000229;-0.002260;7.500000;0.000000
100.767830;35.831608;-2.459414;-1.000565;-0.001102;7.500000;0.000000
100.967766;35.939517;-2.627708;-1.000669;0.000056;7.500000;0.000000
101.167703;36.047422;-2.795991;-1.000543;0.001214;7.500000;0.000000
101.367639;36.155362;-2.964239;-1.000184;0.002372;7.500000;0.000000
101.567575;36.263375;-3.132426;-0.999594;0.003531;7.500000;0.000000
101.767511;36.371522;-3.300574;-0.998911;0.003040;7.500000;0.000000
101.967447;36.479772;-3.468658;-0.998384;0.002234;7.500000;0.000000
102.167383;36.588095;-3.636689;-0.998018;0.001427;7.500000;0.000000
102.367320;36.696464;-3.804689;-0.997813;0.000621;7.500000;0.000000
102.567256;36.804856;-3.972676;-0.997769;-0.000186;7.500000;0.000000
102.767192;36.913244;-4.140671;-0.997887;-0.000992;7.500000;0.000000
102.967128;37.021602;-4.308695;-0.998166;-0.001798;7.500000;0.000000
103.167064;37.129906;-4.476766;-0.998606;-0.002604;7.500000;0.000000
103.367000;37.238130;-4.644905;-0.999207;-0.003410;7.500000;0.000000
103.566937;37.346248;-4.813132;-0.999970;-0.004215;7.500000;0.000000
103.766873;37.454200;-4.981406;-1.000844;-0.004459;7.500000;0.000000
103.966809;37.562005;-5.149782;-1.001752;-0.004626;7.500000;0.000000
104.166745;37.669661;-5.318268;-1.002693;-0.004793;7.500000;0.000000
104.366681;37.777160;-5.486863;-1.003669;-0.004961;7.500000;0.000000
104.566617;37.884493;-5.655568;-1.004677;-0.005129;7.500000;0.000000
104.766554;37.991652;-5.824381;-1.005720;-0.005297;7.500000;0.000000
104.966490;38.098630;-5.993304;-1.006796;-0.005466;7.500000;0.000000
105.166426;38.205418;-6.162335;-1.007906;-0.005636;7.500000;0.000000
105.366362;38.312008;-6.331474;-1.009049;-0.005806;7.500000;0.000000
105.566298;38.418391;-6.500722;-1.010227;-0.005976;7.500000;0.000000
105.766234;38.524614;-6.670132;-1.011174;-0.003244;7.500000;0.000000
105.966171;38.630721;-6.839602;-1.011522;-0.000229;7.500000;0.000000
106.166107;38.736812;-7.009063;-1.011266;0.002787;7.500000;0.000000
106.366043;38.842992;-7.178457;-1.010407;0.005804;7.500000;0.000000
106.565979;38.949365;-7.347722;-1.008945;0.008821;7.500000;0.000000
106.765915;39.056036;-7.516799;-1.006880;0.011837;7.500000;0.000000
106.965852;39.163109;-7.685627;-1.004213;0.014851;7.500000;0.000000
107.165788;39.270689;-7.854144;-1.000942;0.017862;7.500000;0.000000
107.365724;39.378880;-8.022292;-0.997070;0.020870;7.500000;0.000000
107.565660;39.487786;-8.190010;-0.992596;0.023872;7.500000;0.000000
107.765596;39.597391;-8.357136;-0.988248;0.019261;7.500000;0.000000
107.965532;39.707654;-8.523862;-0.984899;0.014253;7.500000;0.000000
108.165469;39.818408;-8.690298;-0.982549;0.009251;7.500000;0.000000
108.365405;39.929483;-8.856550;-0.981199;0.004253;7.500000;0.000000
108.565341;40.040709;-9.022721;-0.980848;-0.000741;7.500000;0.000000
108.765277;40.151915;-9.188916;-0.981496;-0.005735;7.500000;0.000000
108.965213;40.262932;-9.355239;-0.983142;-0.010730;7.500000;0.000000
109.165149;40.373588;-9.521795;-0.985787;-0.015727;7.500000;0.000000
109.365086;40.483713;-9.688689;-0.989432;-0.020727;7.500000;0.000000
109.565022;40.593137;-9.856024;-0.994076;-0.025730;7.500000;0.000000
109.764958;40.701836;-10.024026;-0.998840;-0.021713;7.500000;0.000000
109.964894;40.809795;-10.192486;-1.002764;-0.017511;7.500000;0.000000
110.164830;40.917150;-10.361302;-1.005847;-0.013309;7.500000;0.000000
110.364766;41.024039;-10.530378;-1.008089;-0.009106;7.500000;0.000000
110.564703;41.130600;-10.699616;-1.009490;-0.004901;7.500000;0.000000
110.764639;41.236970;-10.868919;-1.010049;-0.000691;7.500000;0.000000
110.964575;41.343288;-11.038191;-1.009766;0.003524;7.500000;0.000000
111.164511;41.449691;-11.207333;-1.008640;0.007746;7.500000;0.000000
111.364447;41.556316;-11.376248;-1.006671;0.011978;7.500000;0.000000
111.564383;41.663301;-11.544838;-1.003856;0.016087;7.500000;0.000000
111.764320;41.770686;-11.712943;-1.000906;0.013486;7.500000;-0.098843
111.964256;41.878504;-11.880731;-0.998477;0.010870;7.497365;-0.384176
112.164192;41.986697;-12.048301;-0.996571;0.008243;7.487113;-0.671884
112.364128;42.095203;-12.215752;-0.995189;0.005613;7.469149;-0.967755
112.564064;42.203963;-12.383183;-0.994330;0.002984;7.443199;-1.271360
112.764000;42.312917;-12.550693;-0.993996;0.000364;7.408969;-1.589472
112.963937;42.422005;-12.718383;-0.994184;-0.002241;7.365951;-1.867717
113.163873;42.531166;-12.886350;-0.994893;-0.004827;7.315080;-2.111198
113.363809;42.640341;-13.054695;-0.996118;-0.007387;7.257147;-2.326285
113.563745;42.749468;-13.223515;-0.997856;-0.009533;7.192772;-2.520709
113.763681;42.858489;-13.392805;-0.999305;-0.004866;7.122359;-2.703578
113.963617;42.967457;-13.562379;-0.999819;-0.000242;7.046057;-2.885258
114.163554;43.076422;-13.731965;-0.999402;0.004380;6.963705;-3.066868
114.363490;43.185432;-13.901292;-0.998052;0.009041;6.875087;-3.256773
114.563426;43.294535;-14.070088;-0.995760;0.013785;6.779715;-3.468227
114.763362;43.403779;-14.238082;-0.992512;0.018655;6.676652;-3.710291
114.963298;43.513214;-14.405002;-0.988289;0.023697;6.564605;-3.972003
115.163235;43.622887;-14.570575;-0.983065;0.028960;6.442496;-4.234093
115.363171;43.732847;-14.734531;-0.976807;0.034495;6.309727;-4.485919
115.563107;43.843149;-14.896606;-0.969506;0.036745;6.165943;-4.712487
115.763043;43.953715;-15.056958;-0.965989;-0.000900;6.011195;-4.887930
115.962979;44.063774;-15.216635;-0.969887;-0.039358;5.846359;-4.961992
116.162915;44.172506;-15.376989;-0.981220;-0.077461;5.674130;-4.814485
116.362852;44.279092;-15.539372;-0.999849;-0.113958;5.501870;-4.666898
116.562788;44.382714;-15.705136;-1.025471;-0.147518;5.329579;-4.489721
116.762724;44.482552;-15.875633;-1.057598;-0.176789;5.158400;-4.125318
116.962660;44.577788;-16.052214;-1.095558;-0.200502;4.995948;-3.730319
117.162596;44.667603;-16.236233;-1.138497;-0.217634;4.844362;-3.346554
117.362532;44.751177;-16.429040;-1.185412;-0.227571;4.704216;-3.013629
117.562469;44.827942;-16.632702;-1.235348;-0.228703;4.574339;-2.720171
117.762405;44.897987;-16.851836;-1.287442;-0.227531;4.453859;-2.458555
117.962341;44.957031;-17.077124;-1.342247;-0.246479;4.342091;-2.167422
118.162277;45.002600;-17.303384;-1.403475;-0.288554;4.241115;-1.798761
118.362213;45.032217;-17.525430;-1.475690;-0.363200;4.155452;-1.455854
118.562149;45.043406;-17.738077;-1.565216;-0.489590;4.084805;-1.130142
118.762086;45.033693;-17.936140;4.601810;-0.702559;4.029109;-0.816995
118.962022;45.000601;-18.114436;4.445315;-1.055578;3.988361;-0.508089
119.161958;44.941656;-18.267778;4.230911;-1.585170;3.962809;-0.228105
119.361894;44.854380;-18.390983;3.946837;-2.143475;3.951283;0.029617
119.561830;44.740207;-18.476990;3.629118;-2.062599;3.952782;0.271570
119.761766;44.603599;-18.527305;3.375653;-1.421377;3.966494;0.504466
119.961703;44.444273;-18.548939;3.191040;-0.914348;3.991841;0.735612
120.161639;44.265977;-18.545166;3.059295;-0.594004;4.028517;0.973245
120.361575;44.072461;-18.519258;2.963956;-0.401025;4.076533;1.220688
120.561511;43.867475;-18.474490;2.893291;-0.282928;4.135969;1.485972
120.761447;43.654767;-18.414133;2.839670;-0.207964;4.207189;1.781380
120.961383;43.438088;-18.341462;2.798203;-0.158293;4.291010;2.118623
121.161320;43.221186;-18.259748;2.765738;-0.123796;4.388615;2.498002
121.361256;43.007810;-18.172266;2.740239;-0.098423;4.500980;2.913818
121.561192;42.801212;-18.082065;2.720385;-0.079355;4.628605;3.365155
121.761128;42.596895;-17.988311;2.702350;-0.080730;4.771752;3.753171
121.961064;42.402770;-17.895036;2.685038;-0.079553;4.926500;4.129560
122.161001;42.217347;-17.802083;2.668913;-0.075374;5.091336;4.459961
122.360937;42.039134;-17.709296;2.654456;-0.067949;5.263565;4.609167
122.560873;41.866641;-17.616520;2.642135;-0.057317;5.435825;4.758454
122.760809;41.698377;-17.523598;2.632367;-0.043855;5.608116;4.874752
122.960745;41.532851;-17.430376;2.625489;-0.028258;5.779295;4.761805
123.160681;41.368572;-17.336697;2.621721;-0.011477;5.941747;4.562325
123.360618;41.204050;-17.242406;2.621154;0.005407;6.093333;4.320260
123.560554;41.037839;-17.147372;2.623696;0.017271;6.233479;4.091390
123.760490;40.869292;-17.051565;2.625078;-0.002711;6.363355;3.870823
123.960426;40.698573;-16.954405;2.622685;-0.021450;6.483836;3.655833
124.160362;40.526465;-16.855488;2.616632;-0.039421;6.595604;3.444816
124.360298;40.353750;-16.754408;2.606976;-0.057033;6.699215;3.236808
124.560235;40.181211;-16.650761;2.593726;-0.074638;6.795130;3.031225
124.760171;40.009632;-16.544142;2.576846;-0.092543;6.883741;2.827724
124.960107;39.839796;-16.434146;2.556263;-0.111010;6.965388;2.626118
125.160043;39.672484;-16.320369;2.531870;-0.130252;7.040365;2.426324
125.359979;39.508481;-16.202404;2.503535;-0.150425;7.108935;2.228327
125.559915;39.348585;-16.079861;2.471178;-0.167170;7.171332;2.032162
125.759852;39.193391;-15.952588;2.438591;-0.157428;7.227766;1.837895
125.959788;39.042634;-15.820783;2.408087;-0.147138;7.278429;1.645617
126.159724;38.896033;-15.684794;2.379726;-0.136465;7.323494;1.455431
126.359660;38.753311;-15.544971;2.353547;-0.125548;7.363121;1.267453
126.559596;38.614188;-15.401662;2.329572;-0.114502;7.397457;1.081804
126.759532;38.478386;-15.255217;2.307810;-0.103411;7.426638;0.898609
126.959469;38.345625;-15.105985;2.288261;-0.092339;7.450791;0.717994
127.159405;38.215626;-14.954314;2.270917;-0.081324;7.470033;0.540087
127.359341;38.088110;-14.800554;2.255766;-0.070385;7.484474;0.365015
127.559277;37.962764;-14.645010;2.242773;-0.060605;7.494219;0.192903
127.759213;37.839207;-14.487787;2.231092;-0.056225;7.499364;0.023874
127.959149;37.717462;-14.329231;2.220293;-0.051811;7.500000;0.000000
128.159086;37.597382;-14.169446;2.210380;-0.047372;7.500000;0.000000
128.359022;37.478825;-14.008538;2.201357;-0.042918;7.500000;0.000000
128.558958;37.361647;-13.846610;2.193225;-0.038454;7.500000;0.000000
128.758894;37.245702;-13.683766;2.185984;-0.033987;7.500000;0.000000
128.958830;37.130848;-13.520112;2.179635;-0.029520;7.500000;0.000000
129.158766;37.016940;-13.355750;2.174179;-0.025056;7.500000;0.000000
129.358703;36.903833;-13.190786;2.169613;-0.020597;7.500000;0.000000
129.558639;36.791407;-13.025357;2.165936;-0.016263;7.500000;0.000000
129.758575;36.679586;-12.859658;2.163073;-0.012390;7.500000;0.000000
129.958511;36.568158;-12.693657;2.160982;-0.008521;7.500000;0.000000
130.158447;36.457001;-12.527447;2.159665;-0.004657;7.500000;0.000000
130.358384;36.345991;-12.361123;2.159120;-0.000794;7.500000;0.000000
130.558320;36.235004;-12.194777;2.159347;0.003068;7.500000;0.000000
130.758256;36.123919;-12.028503;2.160347;0.006931;7.500000;0.000000
130.958192;36.012610;-11.862394;2.162119;0.010796;7.500000;0.000000
131.158128;35.900955;-11.696544;2.164665;0.014666;7.500000;0.000000
131.358064;35.788830;-11.531045;2.167983;0.018540;7.500000;0.000000
131.558001;35.676091;-11.365960;2.172039;0.020815;7.500000;0.000000
131.757937;35.562630;-11.201259;2.175920;0.017989;7.500000;0.000000
131.957873;35.448594;-11.036990;2.179234;0.015159;7.500000;0.000000
132.157809;35.334073;-10.873087;2.181982;0.012325;7.500000;0.000000
132.357745;35.219158;-10.709479;2.184162;0.009489;7.500000;0.000000
132.557681;35.103939;-10.546099;2.185776;0.006651;7.500000;0.000000
132.757618;34.988508;-10.382878;2.186822;0.003812;7.500000;0.000000
132.957554;34.872954;-10.219749;2.187300;0.000973;7.500000;0.000000
133.157490;34.757369;-10.056642;2.187211;-0.001866;7.500000;0.000000
133.357426;34.641842;-9.893489;2.186554;-0.004705;7.500000;0.000000
133.557362;34.526470;-9.730229;2.185362;-0.006368;7.500000;0.000000
133.757298;34.411303;-9.566839;2.184227;-0.004990;7.500000;0.000000
133.957235;34.296295;-9.403326;2.183367;-0.003613;7.500000;0.000000
134.157171;34.181399;-9.239722;2.182782;-0.002236;7.500000;0.000000
134.357107;34.066571;-9.076059;2.182473;-0.000859;7.500000;0.000000
134.557043;33.951766;-8.912370;2.182439;0.000517;7.500000;0.000000
134.756979;33.836940;-8.748686;2.182680;0.001893;7.500000;0.000000
134.956915;33.722047;-8.585039;2.183196;0.003269;7.500000;0.000000
135.156852;33.607043;-8.421461;2.183987;0.004645;7.500000;0.000000
135.356788;33.491882;-8.257983;2.185054;0.006020;7.500000;0.000000
135.556724;33.376534;-8.094655;2.186362;0.006373;7.500000;0.000000
135.756660;33.261006;-7.931503;2.187451;0.004522;7.500000;0.000000
135.956596;33.145326;-7.768450;2.188170;0.002671;7.500000;0.000000
136.156532;33.029556;-7.605453;2.188520;0.000821;7.500000;0.000000
136.356469;32.913755;-7.442470;2.188499;-0.001029;7.500000;0.000000
136.556405;32.797985;-7.279460;2.188108;-0.002879;7.500000;0.000000
136.756341;32.682307;-7.116379;2.187347;-0.004729;7.500000;0.000000
136.956277;32.566780;-6.953186;2.186217;-0.006578;7.500000;0.000000
137.156213;32.451466;-6.789838;2.184717;-0.008428;7.500000;0.000000
137.356150;32.336426;-6.626293;2.182847;-0.010277;7.500000;0.000000
137.556086;32.221721;-6.462512;2.180658;-0.010689;7.500000;0.000000
137.756022;32.107359;-6.298491;2.178744;-0.008452;7.500000;0.000000
137.955958;31.993274;-6.134275;2.177278;-0.006215;7.500000;0.000000
138.155894;31.879394;-5.969917;2.176258;-0.003978;7.500000;0.000000
138.355830;31.765645;-5.805471;2.175687;-0.001741;7.500000;0.000000
138.555767;31.651957;-5.640990;2.175562;0.000495;7.500000;0.000000
138.755703;31.538257;-5.476527;2.175885;0.002733;7.500000;0.000000
138.955639;31.424473;-5.312134;2.176655;0.004971;7.500000;0.000000
139.155575;31.310533;-5.147866;2.177872;0.007210;7.500000;0.000000
139.355511;31.196366;-4.983775;2.179538;0.009450;7.500000;0.000000
139.555447;31.081880;-4.819884;2.181600;0.010365;7.500000;0.000000
139.755384;30.967035;-4.656195;2.183552;0.009167;7.500000;0.000000
139.955320;30.851899;-4.492728;2.185265;0.007968;7.500000;0.000000
140.155256;30.736508;-4.329452;2.186739;0.006768;7.500000;0.000000
140.355192;30.620900;-4.166338;2.187972;0.005568;7.500000;0.000000
140.555128;30.505113;-4.003356;2.188965;0.004367;7.500000;0.000000
140.755064;30.389183;-3.840476;2.189718;0.003166;7.500000;0.000000
140.955001;30.273150;-3.677668;2.190231;0.001965;7.500000;0.000000
141.154937;30.157050;-3.514901;2.190504;0.000764;7.500000;0.000000
141.354873;30.040921;-3.352147;2.190536;-0.000437;7.500000;0.000000
141.554809;29.924801;-3.189375;2.190324;-0.001745;7.500000;0.000000
141.754745;29.808734;-3.026556;2.189830;-0.003198;7.500000;0.000000
141.954681;29.692768;-2.863659;2.189046;-0.004651;7.500000;0.000000
142.154618;29.576953;-2.700653;2.187970;-0.006104;7.500000;0.000000
142.354554;29.461338;-2.537508;2.186604;-0.007558;7.500000;0.000000
142.554490;29.345975;-2.374194;2.184948;-0.009013;7.500000;0.000000
142.754426;29.230911;-2.210681;2.183000;-0.010468;7.500000;0.000000
142.954362;29.116198;-2.046938;2.180762;-0.011925;7.500000;0.000000
143.154298;29.001884;-1.882936;2.178232;-0.013383;7.500000;0.000000
143.354235;28.888021;-1.718643;2.175411;-0.014843;7.500000;0.000000
143.554171;28.774689;-1.554083;2.172384;-0.014473;7.500000;0.000000
143.754107;28.661878;-1.389267;2.169742;-0.011981;7.500000;0.000000
143.954043;28.549457;-1.224175;2.167599;-0.009486;7.500000;0.000000
144.153979;28.437335;-1.058850;2.165953;-0.006989;7.500000;0.000000
144.353915;28.325419;-0.893332;2.164806;-0.004492;7.500000;0.000000
144.553852;28.213619;-0.727664;2.164158;-0.001997;7.500000;0.000000
144.753788;28.101840;-0.561886;2.164008;0.000494;7.500000;0.000000
144.953724;27.989993;-0.396040;2.164355;0.002978;7.500000;-0.233197
145.153660;27.877983;-0.230168;2.165199;0.005455;7.493781;-0.501897
145.353596;27.765720;-0.064312;2.166539;0.007922;7.480378;-0.758709
145.553533;27.653088;0.101524;2.168351;0.009919;7.460072;-1.005822
145.753469;27.540039;0.267265;2.170495;0.011458;7.433066;-1.245785
145.953405;27.426590;0.432773;2.172950;0.013014;7.399481;-1.481492
146.153341;27.312737;0.597943;2.175718;0.014594;7.359341;-1.716170
146.353277;27.198477;0.762670;2.178805;0.016202;7.312568;-1.952547
146.553213;27.083805;0.926851;2.182213;0.017846;7.258987;-2.245093
146.753150;26.968716;1.090381;2.185950;0.019531;7.196884;-2.608127
146.953086;26.853206;1.253156;2.190020;0.021263;7.124059;-2.925931
147.153022;26.737271;1.415071;2.194431;0.023048;7.041464;-3.200303
147.352958;26.620906;1.576023;2.199191;0.024894;6.950001;-3.429435
147.552894;26.504156;1.735868;2.203839;0.017898;6.850633;-3.607852
147.752830;26.387165;1.894877;2.205894;0.002890;6.744516;-3.726171
147.952767;26.270185;2.053681;2.204976;-0.012200;6.633136;-3.771187
148.152703;26.153508;2.212877;2.201087;-0.027162;6.518474;-3.727674
148.352639;26.037423;2.373058;2.194259;-0.041784;6.403117;-3.662891
148.552575;25.922223;2.534819;2.184552;-0.055854;6.287704;-3.598011
148.752511;25.808198;2.698755;2.172054;-0.069161;6.172234;-3.485610
148.952447;25.695641;2.865461;2.156882;-0.081503;6.058274;-3.333616
149.152384;25.584841;3.035531;2.139180;-0.092685;5.947240;-3.152923
